2367;2090;9;2996283
2368;13793;7;1516624
2369;2663;6;1690200
2370;13817;9;3266214
2371;14789;4;2976832
2372;10000;10;2987202
2373;10537;7;1224781
2374;12026;8;969843
2375;4736;3;2309996
2376;6283;3;869587
2377;13073;10;433363
2378;3075;9;1011423
2379;14484;4;918057
2380;12785;8;3063869
2381;10719;5;626253
2382;12324;3;2281393
2383;14852;10;3230331
2384;6021;9;3297470
2385;7409;10;497047
2386;9080;3;2634907
2387;14623;3;2731932
2388;1928;3;308572
2389;13043;5;3559516
2390;2056;10;2636288
2391;7227;1;697483
2392;5265;8;1785687
2393;6057;5;1760382
2394;1471;8;3361985
2395;7773;2;2994340
2396;8648;7;1858972
2397;14551;4;2990265
2398;10324;5;2760447
2399;2609;8;2188021
2400;10308;8;3543658
2401;6449;9;2348338
2402;11846;9;3212037
2403;10025;1;292574
2404;1271;1;817016
2405;12368;7;1480238
2406;7196;7;1587592
2407;10454;1;3124764
2408;1599;8;2934240
2409;14176;10;1184973
2410;8563;4;735120
2411;12429;3;3196850
2412;7634;2;2674716
2413;10940;9;3350561
2414;5580;3;2895142
2415;9267;6;245829
2416;5993;4;3391581
2417;4613;2;2362176
2418;10487;3;2421786
2419;14672;7;1673
2420;12906;3;1841439
2421;11166;3;930424
2422;6425;5;2687975
2423;3356;9;1612830
2424;10698;6;2709759
2425;6392;2;2568788
2426;12171;8;1191288
2427;3815;9;1226876
2428;1206;5;1518221
2429;5982;3;1631350
2430;5206;10;451364
2431;11570;5;1535351
2432;1214;5;1328320
2433;5479;5;2479074
2434;11948;4;1030174
2435;2362;5;715663
2436;14527;5;1070362
2437;7487;7;1988963
2438;8247;3;2413242
2439;11802;4;1817720
2440;10500;7;2565195
2441;8229;3;3166012
2442;3240;2;3452939
2443;8409;9;2779963
2444;13848;6;2824739
2445;4212;9;3095572
2446;4626;5;1678576
2447;14911;1;2091452
2448;8335;5;2521095
2449;6774;3;3116687
2450;7821;10;3258487
2451;11137;9;3152814
2452;2340;3;568681
2453;11597;10;2759408
2454;5728;2;347339
2455;13645;10;2614008
2456;7418;7;3316034
2457;4490;7;1599110
2458;13867;1;1238755
2459;5398;7;1904171
2460;14378;2;289655
2461;6684;8;360981
2462;3822;10;1606537
2463;3362;7;1303270
2464;10147;10;733778
2465;11322;1;2855738
2466;14665;3;1868765
2467;3512;9;195726
2468;7718;9;2320705
2469;1538;3;2179515
2470;2545;3;2831300
2471;4048;4;1402865
2472;14074;10;3605148
2473;14847;7;604467
2474;12191;6;1092245
2475;7941;9;2331167
2476;14128;10;1133322
2477;14259;3;3564298
2478;7138;8;2444023
2479;1841;8;3269766
2480;12039;5;890471
2481;7964;9;2755887
2482;3835;3;2361566
2483;10101;7;2057578
2484;8136;6;2028704
2485;9633;5;954619
2486;9154;7;966820
2487;1526;2;2224961
2488;8653;6;2132149
2489;1154;5;2071967
2490;10248;6;1055564
2491;2654;6;3126675
2492;8736;8;750764
2493;5592;9;509242
2494;13905;8;1528781
2495;6538;5;2204411
2496;3724;8;1559532
2497;6798;6;2149888
2498;13332;3;2046827
2499;11855;10;3625055
2500;14344;3;1227808
2501;1842;4;1483053
2502;4926;4;3426348
2503;5489;9;341780
2504;4176;9;285524
2505;3465;4;1855668
2506;11753;1;3203678
2507;11995;5;3620349
2508;11096;2;1667579
2509;11313;8;1672113
2510;5332;4;1480970
2511;10347;10;3408049
2512;1274;1;2810788
2513;7576;10;1624508
2514;10763;10;1014369
2515;10748;8;1189350
2516;10138;7;1655228
2517;10032;8;3204887
2518;8542;3;2930570
2519;7661;8;3434801
2520;8190;8;1889121
2521;7786;6;3299110
2522;4928;6;1719333
2523;14055;4;248964
2524;12298;8;1124528
2525;8697;3;3360503
2526;3683;2;652472
2527;14816;5;3096091
2528;11247;1;2731596
2529;6103;1;2543503
2530;6062;4;771703
2531;2803;4;2638750
2532;10429;5;1517807
2533;6005;6;2474956
2534;12432;1;2042910
2535;10112;6;3063004
2536;4714;10;2985132
2537;12965;1;2020359
2538;7352;9;1772394
2539;11814;2;173554
2540;14767;7;1406990
2541;3560;8;1002225
2542;4034;5;557984
2543;6972;6;460390
2544;11189;3;591638
2545;8406;7;1303459
2546;6173;6;316125
2547;6035;2;2782167
2548;6221;2;3150892
2549;13297;1;339863
2550;1388;8;549420
2551;13828;9;2010925
2552;9030;3;2875403
2553;13241;6;2267612
2554;8733;2;1736178
2555;8852;2;1584308
2556;4285;7;3419475
2557;6335;8;3177899
2558;3068;7;2872998
2559;4409;7;580874
2560;2836;2;1203492
2561;5559;2;107945
2562;14935;2;889521
2563;9646;2;2779795
2564;10181;2;900841
2565;7085;7;2497916
2566;4323;5;1890342
2567;9492;1;336322
2568;12487;2;3237784
2569;13589;10;1607284
2570;10551;7;1859978
2571;10705;3;3290994
2572;1974;6;1432710
2573;5157;10;2757494
2574;11223;7;2028351
2575;1492;8;886950
2576;11932;8;2741458
2577;9282;8;1259330
2578;8747;10;3313270
2579;5020;8;3476693
2580;14230;5;3044656
2581;8285;8;1526193
2582;11424;9;3601144
2583;6302;2;2392170
2584;2730;2;1994177
2585;12258;3;2417189
2586;11593;3;3419613
2587;7084;6;2905987
2588;6861;9;739391
2589;2630;8;458790
2590;12511;1;3299370
2591;6932;10;3463062
2592;9912;10;2803015
2593;10078;8;1191700
2594;7412;5;2625477
2595;8712;7;1299256
2596;9583;1;113619
2597;10926;5;1434338
2598;11219;10;3215810
2599;12255;9;1749558
2600;8477;10;3068931
2601;8220;2;3635874
2602;14030;5;3200570
2603;14444;8;1544308
2604;5575;2;2135570
2605;7959;8;914564
2606;9593;8;578076
2607;9849;3;118249
2608;5153;10;239546
2609;4416;6;849133
2610;7763;1;2498597
2611;11177;10;2160790
2612;11162;5;3520655
2613;9880;8;3052184
2614;13326;4;1192401
2615;3111;5;3333052
2616;14624;7;162953
2617;8678;2;2152956
2618;7474;8;785642
2619;14861;10;2139815
2620;11602;9;2734604
2621;3087;5;2640078
2622;3711;8;3252612
2623;7670;8;2778861
2624;12378;5;1963675
2625;10313;8;2052765
2626;8959;2;488435
2627;7368;8;241502
2628;6390;7;132277
2629;11185;1;729483
2630;3147;3;773809
2631;5353;7;1307345
2632;8840;9;1699646
2633;12243;9;1564468
2634;10186;5;408311
2635;8060;10;3064670
2636;9532;4;1981610
2637;4775;4;2056984
2638;11552;1;257028
2639;4347;10;1079971
2640;4324;10;1839180
2641;7986;3;3301713
2642;12305;2;2667094
2643;1526;1;3545733
2644;11128;2;1616401
2645;5553;10;1138948
2646;4398;4;3598137
2647;10737;8;3406559
2648;3044;2;3655139
2649;3619;3;2948056
2650;14600;4;1136950
2651;11532;1;1616669
2652;4329;9;648909
2653;8293;4;1076471
2654;8102;2;2670856
2655;13285;5;429058
2656;12813;5;383444
2657;14712;8;422031
2658;3092;10;3236298
2659;1652;2;83015
2660;12947;6;426705
2661;10967;7;336898
2662;9352;8;3641585
2663;2170;2;3165887
2664;10794;9;75886
2665;13320;2;1191811
2666;12097;5;461492
2667;14718;10;1957050
2668;7629;2;2644312
2669;13606;7;1783579
2670;7991;5;1351933
2671;10644;9;1761773
2672;1555;3;1896094
2673;8500;10;3361558
2674;12113;5;300667
2675;14430;8;3088668
2676;4477;10;3629166
2677;7290;7;3362604
2678;5606;4;1163001
2679;5120;1;824912
2680;4573;2;2110288
2681;7633;7;737542
2682;8682;4;242144
2683;9574;5;840029
2684;12148;10;3248634
2685;7356;8;2813130
2686;4811;6;658711
2687;1563;6;623215
2688;13852;10;2549563
2689;10790;5;3635178
2690;9246;7;2681573
2691;1593;7;1559834
2692;3821;10;2476410
2693;3944;10;174016
2694;7820;2;653825
2695;13143;7;1502803
2696;5393;5;3315787
2697;3987;8;3156496
2698;6465;9;3470594
2699;11443;4;425105
2700;5305;7;677787
2701;10383;7;1641860
2702;5394;1;762584
2703;10815;5;1872126
2704;9499;7;1596522
2705;7251;5;3030972
2706;5396;10;3376096
2707;8335;7;943279
2708;9993;7;776221
2709;3029;6;3237865
2710;3917;7;455434
2711;6882;5;676470
2712;13819;2;2914989
2713;4186;10;2411698
2714;6103;5;1628586
2715;9384;3;3344999
2716;10398;6;95082
2717;6166;1;2801864
2718;14254;10;3573712
2719;9648;1;918389
2720;3878;8;532888
2721;8534;6;3493812
2722;3363;1;3063154
2723;3045;10;2664790
2724;4688;7;2757616
2725;3411;6;3447625
2726;3763;9;2940837
2727;6774;2;1722560
2728;3914;9;2708020
2729;2331;5;2453538
2730;3665;4;3428369
2731;5283;3;472918
2732;13056;4;3548039
2733;4366;9;738344
2734;4482;3;147387
2735;10680;6;468836
2736;13941;7;3630858
2737;7110;4;2025831
2738;14006;7;2899421
2739;1169;4;217554
2740;12868;10;3093117
2741;4099;6;3371208
2742;1748;8;3502830
2743;6295;8;2967016
2744;10322;6;3179929
2745;11534;6;2005425
2746;14111;5;2301292
2747;9304;3;65184
2748;4274;10;2201185
2749;3322;2;964584
2750;11011;3;1408164
2751;7262;10;514360
2752;13371;8;3239114
2753;13933;6;2552655
2754;10345;9;3548006
2755;13758;8;839957
2756;7681;9;2234464
2757;7611;2;1753654
2758;14928;7;2770307
2759;5592;6;1804474
2760;7896;2;90554
2761;8975;7;1653944
2762;12351;8;1891110
2763;10438;3;1978485
2764;11755;7;3465398
2765;7085;5;3638381
2766;4180;8;784314
2767;4429;8;2176489
2768;2179;10;2264527
2769;13680;6;1160255
2770;12576;5;3370017
2771;13597;6;1725109
2772;9642;10;3558531
2773;14722;10;3356332
2774;12555;9;1481541
2775;14921;10;817812
2776;12601;8;3646736
2777;12275;1;96665
2778;5771;1;3140739
2779;13450;8;752769
2780;13422;7;1147021
2781;1948;3;2876037
2782;5329;3;3177050
2783;9230;2;1743914
2784;13460;8;1046153
2785;9044;6;2914492
2786;9550;5;889751
2787;4971;9;995655
2788;11826;10;846593
2789;2438;7;2963246
2790;4554;9;1890217
2791;12218;9;1877788
2792;7337;9;2911560
2793;14211;8;1095205
2794;13722;2;127960
2795;9349;3;1439377
2796;9846;4;1480685
2797;9464;3;1525142
2798;7642;6;3157504
2799;9578;7;3197312
2800;5892;5;1221227
2801;13761;3;125195
2802;6037;3;1456220
2803;2493;6;1041250
2804;11803;10;1250751
2805;4761;9;3338737
2806;9742;7;611737
2807;6539;1;3538786
2808;7940;1;1071654
2809;11747;3;2730876
2810;3733;6;848876
2811;12962;5;2138282
2812;14141;7;2268699
2813;12785;3;2018094
2814;4239;4;657879
2815;7663;8;870052
2816;1488;1;2132526
2817;8335;7;147595
2818;14455;1;932813
2819;7636;6;551121
2820;9548;10;2749156
2821;6602;10;3444591
2822;14081;1;1330745
2823;11255;10;2957262
2824;13046;7;2925820
2825;1476;6;1492564
2826;13764;3;2469635
2827;4963;1;2463581
2828;6076;10;3228739
2829;5923;3;42353
2830;10505;2;2992877
2831;11656;8;2122037
2832;6306;1;594756
2833;10215;2;3599490
2834;7886;1;3187194
2835;1749;4;1022185
2836;11638;10;1420505
2837;14738;9;2136356
2838;1222;3;493385
2839;11536;9;1363332
2840;7790;1;2303133
2841;7916;3;1006814
2842;11078;7;3579889
2843;3549;3;1771443
2844;5777;1;2114687
2845;10439;6;3407886
2846;3229;8;3264619
2847;4542;4;893887
2848;3657;9;437374
2849;10445;4;2913414
2850;4430;8;2962266
2851;2736;8;1333211
2852;8509;6;592713
2853;7729;1;2606731
2854;1552;1;448451
2855;13845;1;1432732
2856;7607;6;2450125
2857;10200;4;2155014
2858;4613;5;1771383
2859;5170;2;3413606
2860;14897;2;870132
2861;10224;7;1803910
2862;10583;10;310582
2863;12558;4;1029743
2864;9157;5;3393815
2865;1760;2;2382703
2866;2764;7;1543595
2867;12065;10;2325328
2868;2424;8;2486328
2869;2471;10;3291319
2870;11566;7;3105648
2871;14644;2;3652881
2872;10422;4;3309940
2873;4705;2;3225302
2874;10445;9;1904051
2875;9405;8;1742630
2876;2183;1;3520382
2877;11736;6;3214878
2878;2028;7;842513
2879;12439;3;3173907
2880;4129;3;1883739
2881;7906;1;1575729
2882;14783;10;2026861
2883;7102;3;315763
2884;8362;5;735776
2885;5919;10;1659648
2886;1205;3;1529405
2887;6444;7;1643814
2888;10373;9;3151201
2889;4197;4;1754870
2890;1732;6;2227814
2891;11546;10;2921359
2892;8314;8;364835
2893;8685;10;735855
2894;4166;6;493567
2895;10508;2;499780
2896;3454;9;696586
2897;7260;9;2550631
2898;9577;8;2033539
2899;5448;1;3387646
2900;10471;4;1864533
2901;5438;8;939899
2902;7278;8;2063267
2903;1776;4;801652
2904;2989;5;3463425
2905;14039;9;2966008
2906;14920;8;1679430
2907;3339;3;1023139
2908;5189;3;703173
2909;6518;8;2361749
2910;11291;1;1567941
2911;4538;9;2891111
2912;4154;4;1312516
2913;2265;5;2253468
2914;3519;2;1530075
2915;4835;7;2949745
2916;1543;7;3432982
2917;13538;9;3650817
2918;10318;3;294327
2919;5681;10;1734496
2920;14002;2;853959
2921;7339;1;3555677
2922;4613;4;2829819
2923;13385;10;732118
2924;11060;10;1063975
2925;6639;3;184804
2926;10293;10;3288149
2927;10153;4;2574515
2928;8461;9;2732088
2929;8628;10;1404726
2930;4420;10;1046242
2931;4883;10;970270
2932;9487;5;1181660
2933;10493;4;1110854
2934;5890;2;1309567
2935;9054;10;944270
2936;6265;4;3168172
2937;2002;3;1224927
2938;6433;7;507903
2939;2097;10;1425789
2940;9227;3;3636284
2941;6745;2;506738
2942;4975;10;940984
2943;14267;4;789708
2944;3598;8;187351
2945;11270;1;2992765
2946;7134;7;1608829
2947;14208;4;1767201
2948;12398;1;2861567
2949;11354;10;1199851
2950;4978;10;722193
2951;9135;8;701972
2952;9833;9;2256899
2953;8365;1;299389
2954;4441;5;2534323
2955;7265;1;1964600
2956;13630;7;1765987
2957;6437;3;1331814
2958;8225;1;3393861
2959;3399;4;3279006
2960;6209;3;3333510
2961;14569;10;2760959
2962;3336;3;1946979
2963;13291;9;2954684
2964;4680;1;1315773
2965;12610;1;598011
2966;3340;4;1709712
2967;14704;2;202545
2968;9104;9;944561
2969;5798;6;586239
2970;12838;2;3437743
2971;7657;5;2208397
2972;9574;2;3143050
2973;11959;2;2524325
2974;14579;2;1754524
2975;7806;9;347357
2976;12565;6;2615055
2977;8926;6;2040681
2978;11647;4;544805
2979;10116;3;1727100
2980;3922;8;2231593
2981;3723;6;1521161
2982;3532;2;3368779
2983;7425;1;1532656
2984;5241;8;682650
2985;8076;6;344624
2986;14451;10;2369694
2987;6444;10;882646
2988;7735;9;2232258
2989;10476;8;3000785
2990;2503;1;2833942
2991;1668;8;1836588
2992;9164;5;1487044
2993;8903;4;884677
2994;9035;7;1748233
2995;2362;7;875697
2996;14175;3;2215718
2997;14840;7;1642574
2998;5139;4;3129430
2999;14922;3;3245752
3000;10079;6;1283160
3001;12947;1;1407207
3002;5951;5;822882
3003;8696;6;2275409
3004;2626;9;1417919
3005;12848;7;2169690
3006;9608;10;1215037
3007;9866;6;3388485
3008;7448;5;2200985
3009;9307;8;2187506
3010;7893;9;3005511
3011;3633;8;3380872
3012;7063;7;787374
3013;14757;3;1667543
3014;14797;4;1047931
3015;9206;1;1812598
3016;12191;2;3047890
3017;6752;2;414813
3018;13154;1;2272146
3019;1702;7;971353
3020;11765;1;1884411
3021;8642;8;827536
3022;12270;9;1626069
3023;10410;2;1599688
3024;14562;4;1408230
3025;13274;6;1601089
3026;10879;6;721747
3027;1883;2;2258428
3028;12656;9;776432
3029;1089;3;878463
3030;9114;2;1787811
3031;13130;2;973203
3032;2372;1;2566866
3033;3342;7;954957
3034;3531;5;444003
3035;9665;6;824997
3036;11367;9;698902
3037;2304;6;1093590
3038;4512;8;114857
3039;12850;3;2169190
3040;8645;4;2785588
3041;6460;7;2636650
3042;3448;5;2337287
3043;7669;1;45017
3044;1815;7;3650978
3045;4555;6;3108782
3046;9425;7;1049678
3047;7176;10;3475674
3048;12844;6;3492776
3049;12083;5;3591576
3050;14487;2;1484422
3051;3359;2;1800931
3052;13354;5;3026379
3053;11701;1;2158442
3054;1548;2;1361333
3055;9410;3;456074
3056;5975;6;3436970
3057;9248;8;2879289
3058;12212;10;867941
3059;13455;4;3472968
3060;3629;1;1448114
3061;7094;6;2612094
3062;5098;7;2612573
3063;4506;10;1322674
3064;2838;9;400079
3065;14073;6;2032956
3066;8094;8;814304
3067;5746;8;3488067
3068;7507;4;1223419
3069;9422;10;223213
3070;5436;2;1114215
3071;9790;4;1954247
3072;14418;8;300252
3073;5352;8;103290
3074;5559;9;1841770
3075;11879;5;2903450
3076;9283;5;2145946
3077;14341;8;1581260
3078;11406;5;1604203
3079;2809;6;1954823
3080;11834;10;551892
3081;1025;10;901737
3082;5890;6;2421577
3083;1384;9;840306
3084;6108;7;3050323
3085;7740;3;3642529
3086;11931;9;1602670
3087;10797;8;409070
3088;13213;9;3249720
3089;10284;7;3644018
3090;9985;6;1043764
3091;7999;4;1475203
3092;11332;7;226420
3093;3489;5;297823
3094;11537;8;721117
3095;9738;9;173918
3096;12743;10;24628
3097;6272;7;1014962
3098;5780;4;3300583
3099;6960;2;1618685
3100;10693;2;2295124
3101;8461;7;1217324
3102;1188;2;2252370
3103;10560;10;3270131
3104;2050;9;2477503
3105;9271;2;3185825
3106;13372;1;1501389
3107;5032;6;2923138
3108;7141;5;316844
3109;12003;4;2114016
3110;10147;9;1965999
3111;13558;3;1856527
3112;9364;5;1275481
3113;14916;6;2568660
3114;6075;2;2921514
3115;8043;4;546649
3116;4283;8;190719
3117;13328;6;1772616
3118;12475;10;1928377
3119;9722;4;413574
3120;12022;8;430852
3121;10195;4;405693
3122;4991;7;238963
3123;1478;6;1235071
3124;6372;3;2835155
3125;14154;10;3295113
3126;5449;10;1728148
3127;7633;6;2465
3128;11697;4;3038227
3129;8092;1;1668371
3130;14302;5;2879460
3131;7860;6;1131206
3132;9474;8;1936319
3133;12878;9;3641629
3134;10460;4;3315945
3135;9422;4;2990187
3136;11392;1;2305305
3137;2285;10;2807382
3138;9942;4;2018691
3139;3854;3;3520470
3140;8409;1;2141614
3141;11153;8;2335043
3142;6348;5;92416
3143;7309;6;1135794
3144;1869;7;1678345
3145;4032;5;2843205
3146;13450;8;200169
3147;12811;2;1313935
3148;12693;3;1032525
3149;1546;10;174593
3150;10697;5;3638775
3151;9494;7;1907658
3152;5951;1;2742661
3153;4273;9;2887403
3154;7366;4;1188155
3155;11613;2;1889864
3156;12760;6;978681
3157;13889;5;1017732
3158;12880;3;435412
3159;6199;1;2838597
3160;6201;1;1457805
3161;5000;2;1499030
3162;2270;2;3540804
3163;3147;9;2304261
3164;3079;6;2890240
3165;7899;9;835001
3166;3991;8;3575638
3167;6090;8;1289874
3168;2467;9;2908370
3169;1749;7;3586973
3170;5104;5;1897178
3171;4265;2;1039091
3172;11159;10;3409903
3173;14099;8;2063529
3174;4533;5;1927653
3175;6108;7;1751530
3176;8447;8;313480
3177;2278;10;2758895
3178;6609;6;3212479
3179;14800;5;3647763
3180;11407;6;3095121
3181;3479;7;414738
3182;10140;6;2626048
3183;5167;1;2863656
3184;2213;1;1685279
3185;2872;1;971895
3186;1409;2;2044206
3187;11992;9;2704924
3188;13981;3;2453798
3189;7527;4;1426596
3190;13463;4;2012012
3191;5436;8;1287824
3192;8188;6;2372649
3193;3846;8;2835702
3194;10096;3;2063192
3195;7191;9;642946
3196;10283;7;2449906
3197;11384;6;1443973
3198;14270;7;1901391
3199;4688;7;843839
3200;6705;8;2923323
3201;5932;9;2565954
3202;7597;2;2061052
3203;11124;2;1101185
3204;3457;7;1933158
3205;9468;9;2600097
3206;14278;1;2153947
3207;9925;7;679641
3208;5866;1;959985
3209;1881;7;3092215
3210;12471;10;1576689
3211;7288;1;1875407
3212;9897;3;1461027
3213;8513;5;443334
3214;3022;6;3399208
3215;5180;2;1043303
3216;2483;3;2528688
3217;14690;8;677673
3218;6069;1;619225
3219;2010;2;1918569
3220;1240;4;2446182
3221;2083;6;871255
3222;4171;9;2492196
3223;11381;5;1482270
3224;13435;1;1575787
3225;4935;8;609604
3226;9315;4;2322294
3227;13369;4;574371
3228;6425;4;667
3229;8546;1;1285249
3230;9798;1;2957600
3231;8018;3;2525441
3232;8645;1;858121
3233;13954;4;2369101
3234;9712;2;724767
3235;10337;6;529499
3236;8860;3;2009829
3237;13535;8;1525534
3238;14542;3;931075
3239;1401;7;2741116
3240;10830;3;2474261
3241;9613;5;1365085
3242;13255;5;1745080
3243;10470;10;3017102
3244;13317;8;3506065
3245;10323;7;136820
3246;9445;3;3482964
3247;11077;1;1929782
3248;1787;8;3092112
3249;4623;1;1019995
3250;7798;9;1769971
3251;7167;6;1772620
3252;1641;4;824849
3253;11538;1;3638509
3254;7377;9;2053468
3255;6536;7;2052232
3256;1956;8;73863
3257;5555;4;579016
3258;9461;2;3181317
3259;3011;1;1323804
3260;10213;6;278029
3261;5274;2;1579858
3262;13852;1;679441
3263;9428;5;3330634
3264;14927;6;135296
3265;3878;1;2706801
3266;6395;10;1017680
3267;11345;2;2747995
3268;1465;2;3374419
3269;6402;4;2870160
3270;4243;8;2689284
3271;5193;8;1003628
3272;4075;3;3402523
3273;3753;10;1533703
3274;11069;3;3100611
3275;3703;6;1081494
3276;13804;10;2782534
3277;4274;7;3131007
3278;4515;4;1631970
3279;6406;5;1439093
3280;7632;7;782639
3281;13383;3;393188
3282;6824;4;1137730
3283;6010;5;2636376
3284;9056;10;3171259
3285;2700;2;1185088
3286;10572;3;1700853
3287;5621;4;875444
3288;13189;9;316184
3289;12025;1;2328240
3290;3873;10;455727
3291;12166;4;1431090
3292;13666;5;2000201
3293;14921;3;3262973
3294;13640;7;2463710
3295;13524;5;894669
3296;13947;6;686239
3297;5561;8;2070088
3298;13776;10;2882369
3299;12789;10;799649
3300;8906;8;2774944
3301;10986;3;735604
3302;7211;6;2210860
3303;5239;9;222408
3304;6138;6;1986410
3305;7225;4;766482
3306;10041;3;2026050
3307;7141;4;2947026
3308;7136;2;538376
3309;7340;5;972066
3310;7888;2;2925960
3311;1402;7;598542
3312;4990;2;2602820
3313;6158;6;1742252
3314;1254;10;541423
3315;14277;4;3541078
3316;3869;10;442362
3317;7027;1;1698612
3318;9397;10;159942
3319;14803;3;2606128
3320;13826;1;1006737
3321;5497;5;142409
3322;14704;6;2432305
3323;14357;7;1046917
3324;5246;6;2414641
3325;8803;2;1258895
3326;7846;5;2659408
3327;4376;7;140164
3328;4307;9;2725936
3329;4564;6;2206086
3330;8438;10;395902
3331;8733;4;712439
3332;6942;1;249358
3333;14986;6;833105
3334;14444;6;2320117
3335;8850;5;47586
3336;7564;2;1837908
3337;4932;5;915585
3338;5877;1;650252
3339;3422;5;2404850
3340;8945;6;2815081
3341;9938;9;2409621
3342;11878;9;337789
3343;7155;5;2999549
3344;12384;6;3058117
3345;10854;6;3512911
3346;1047;1;2483781
3347;7631;1;258108
3348;13200;6;2721470
3349;2477;3;2578388
3350;10682;5;452506
3351;9030;4;2643371
3352;9462;9;1910842
3353;14843;4;276795
3354;6098;1;3448627
3355;8653;2;2632929
3356;6438;8;1958971
3357;5963;7;1164379
3358;11115;7;1463532
3359;4579;7;727968
3360;2067;10;1762741
3361;11895;5;1886031
3362;12123;5;221477
3363;3477;6;1987778
3364;14639;5;576763
3365;3754;8;2213650
3366;6505;1;349663
3367;13638;8;1770279
3368;4652;3;3078079
3369;4478;9;494297
3370;8025;5;1703411
3371;3740;4;3182454
3372;14842;7;1048791
3373;10099;10;1410799
3374;10931;4;3446599
3375;12656;8;2252999
3376;1460;2;3460609
3377;6413;2;3088469
3378;9180;3;1644666
3379;1144;2;2557496
3380;3801;1;2430502
3381;1935;6;2401505
3382;14666;7;1074811
3383;5820;5;147734
3384;11605;7;1754121
3385;7101;2;1408354
3386;7313;9;2457614
3387;7047;9;3628629
3388;4406;7;1040036
3389;7105;2;3343114
3390;13213;9;1744670
3391;10738;9;673902
3392;13504;2;3108333
3393;1377;1;3577863
3394;5527;3;642427
3395;9688;7;929483
3396;12526;2;2188672
3397;3799;2;2005381
3398;5644;10;2423288
3399;10296;6;844638
3400;9709;6;3163536
3401;9199;10;714246
3402;5774;6;835701
3403;11095;10;2227588
3404;11357;2;875656
3405;1129;8;925531
3406;10976;5;1595062
3407;3936;2;500325
3408;13436;4;486048
3409;11432;9;1196315
3410;7438;10;2827899
3411;5969;2;2526449
3412;8406;2;3175843
3413;1918;4;2561482
3414;10180;3;1953435
3415;5842;6;3016931
3416;7635;7;811578
3417;3884;10;73862
3418;4472;10;234134
3419;12988;2;2824475
3420;5251;10;3412019
3421;7743;9;377020
3422;9972;7;730379
3423;6593;2;3390948
3424;14392;7;2405892
3425;1414;9;1029916
3426;12371;5;74977
3427;1587;8;1126269
3428;9633;5;768560
3429;1429;5;2517209
3430;13293;1;65041
3431;8301;5;1455642
3432;6084;3;665471
3433;14612;4;800431
3434;14666;8;3050064
3435;2655;4;1716673
3436;1183;8;1566039
3437;10068;8;2503122
3438;9976;7;2928225
3439;7529;8;828655
3440;13938;4;3469231
3441;5592;5;1957422
3442;7781;9;3143089
3443;13230;9;3500171
3444;13491;8;515637
3445;4978;8;2873669
3446;2472;8;1153643
3447;1999;9;546565
3448;5593;9;1625095
3449;4516;3;1281187
3450;3828;4;118085
3451;10308;7;2114809
3452;11014;7;1771633
3453;7289;3;3254993
3454;1908;1;1088244
3455;13014;5;2787037
3456;1166;9;3639411
3457;2304;7;1100548
3458;2518;5;3477287
3459;11380;7;3501201
3460;7297;5;851112
3461;13406;3;469179
3462;1346;3;3387483
3463;10061;4;1624385
3464;11139;2;1131786
3465;4949;8;1372428
3466;7851;4;1861291
3467;3138;2;2375712
3468;11634;4;3167618
3469;2494;7;236651
3470;7080;3;1451175
3471;10750;9;1964533
3472;12879;5;801627
3473;11609;5;3061367
3474;11441;5;3010959
3475;11622;7;1454931
3476;8201;7;889722
3477;13148;8;886398
3478;11288;10;2875892
3479;9720;4;3187869
3480;9818;4;3532137
3481;5093;3;3183984
3482;3094;3;3157066
3483;6412;5;3143062
3484;8323;9;2399639
3485;10716;8;1605938
3486;9297;5;3339884
3487;1634;6;1066157
3488;8203;6;3367634
3489;6893;5;263276
3490;9270;7;1733049
3491;6995;3;465892
3492;1306;2;2681314
3493;13192;7;3082958
3494;4936;8;3633253
3495;8955;2;3000650
3496;1803;4;2225507
3497;9083;8;1519007
3498;8903;2;2368805
3499;5352;5;2798738
3500;1300;4;1012630
3501;13686;9;2434128
3502;13932;10;1035276
3503;1503;4;1388451
3504;11167;10;3486103
3505;7671;3;1809741
3506;14642;4;1313759
3507;11864;1;2366225
3508;12855;5;244466
3509;4674;2;3289311
3510;9426;5;1897545
3511;9145;7;2753609
3512;4105;4;1880718
3513;6189;4;289905
3514;14395;9;3625220
3515;1396;9;1322795
3516;2607;2;967452
3517;9332;1;244916
3518;5364;7;2880526
3519;3557;5;3181337
3520;9644;7;1688466
3521;14882;9;795662
3522;10592;1;2664031
3523;6455;3;2904554
3524;14495;1;2159773
3525;5373;2;985622
3526;3096;4;2938542
3527;11833;9;1374727
3528;5381;4;3083702
3529;11276;6;10768
3530;14438;6;2885117
3531;1326;2;3026395
3532;4451;9;2173417
3533;3720;4;77099
3534;6754;10;2175386
3535;2402;1;1098473
3536;1046;4;2149179
3537;13301;6;1768954
3538;10480;8;3313053
3539;10466;6;590200
3540;14162;10;292948
3541;13442;4;974262
3542;9032;8;822293
3543;14336;7;78787
3544;4799;4;2021518
3545;6362;3;2635267
3546;11338;8;2240898
3547;11239;6;2391885
3548;13143;5;3113900
3549;11636;2;2310990
3550;1905;4;2033121
3551;9962;5;1981168
3552;1912;9;2294067
3553;6252;10;2843020
3554;14104;6;1110795
3555;10457;1;217932
3556;13160;8;3425781
3557;10152;8;1786294
3558;5123;7;2884771
