724682;9;2787;4971;38
724874;9;4900;2939;0
725030;2;7211;10453;42
725494;6;466;14071;45
725838;1;8739;8785;44
726136;9;5087;10974;47
726601;2;9598;5189;42
726826;1;416;5952;17
727041;6;9513;6169;44
727217;1;4223;5427;44
727373;1;1212;6123;0
727548;1;916;13453;0
727980;9;4341;4291;47
728174;6;7977;4320;28
728311;2;3817;13889;45
728877;4;6558;2693;10
728948;4;8249;11409;0
729268;8;2541;3560;19
729359;7;7019;4505;8
729478;5;7499;1182;16
729524;8;3271;5193;18
729670;1;8689;14663;25
730112;3;8491;6922;23
730399;8;786;12483;39
730715;1;3890;3756;25
730870;9;4361;14623;47
731480;1;3320;13826;47
731899;3;2841;7916;23
732203;5;2109;11537;21
732510;9;5030;2207;38
732641;10;5472;9862;46
733036;4;4218;8276;42
733273;8;9597;13122;19
733597;6;6216;8985;18
733827;3;8059;14685;38
734372;4;8463;4695;20
734536;6;4555;6851;40
734682;6;8687;2889;0
734788;1;6719;10412;44
735099;5;740;10354;13
735354;4;1152;8174;14
735610;6;5592;14771;40
735970;2;723;3441;45
736127;7;2026;2408;19
736207;9;2378;3075;25
736373;1;28;1940;47
736454;8;9876;3464;25
736554;4;8179;10268;19
736845;9;649;4869;20
737053;4;8053;10098;20
737319;4;3500;1300;0
737394;6;473;7313;40
737585;5;697;1623;35
737644;3;394;11195;21
738083;8;6650;12485;39
738380;9;7613;7989;6
738734;10;2514;10763;46
739155;6;141;9194;36
739369;8;3951;9879;18
739617;6;609;14634;18
739929;6;751;10397;0
740169;7;3097;6272;18
740328;5;156;11026;16
740616;10;4568;9241;31
740947;10;8971;2787;0
741095;8;4244;9417;48
741332;6;1760;5004;18
741477;3;6873;7272;38
741760;1;1084;8945;23
742048;7;7817;4447;32
742166;5;3157;13889;16
742520;10;3266;6395;31
742785;6;4805;6089;36
742959;1;5760;8612;44
743223;2;8551;9732;17
743623;4;6236;10524;10
743910;2;9156;5716;10
744183;8;6358;1769;44
744273;10;5881;13175;48
744767;1;3249;4623;23
744925;8;3779;3673;25
745011;8;578;2685;0
745122;10;9998;2035;48
745226;5;8777;14836;31
745586;4;2835;1749;14
745652;8;1325;4519;19
745764;9;1813;14859;6
746365;3;2907;3339;29
746533;7;1434;14310;48
746884;9;7931;6203;25
747170;1;7497;6389;47
747366;5;5772;5449;13
747517;2;9617;4155;24
747701;1;556;14497;17
748116;1;1140;12530;0
748487;5;5823;14674;13
748847;8;938;3275;18
748949;1;388;2309;25
749032;2;9916;10276;17
749444;2;7030;12929;0
749981;7;8033;4345;19
750096;5;8755;9166;16
750341;10;271;8937;31
750701;3;1524;8799;40
751031;2;882;9557;15
751456;9;6266;6577;42
751729;4;2863;12558;20
752060;4;2434;11948;0
752395;9;3425;1414;20
752456;8;9214;14988;6
752853;10;1893;12183;48
753312;1;6953;6553;23
753517;2;199;9729;17
753917;4;7394;3217;10
754022;3;3148;12693;20
754524;7;2201;1209;48
754560;8;1151;8048;8
754773;1;5053;13403;25
755169;5;3774;10641;13
755417;5;1335;1663;0
755487;10;3502;13932;31
756008;1;8992;5873;23
756201;8;5303;3883;25
756340;10;296;14704;48
756908;4;758;4241;42
757020;4;8302;14369;0
757419;3;6139;6781;20
757701;8;7669;10597;39
757956;7;1112;10952;8
758230;9;2078;2476;25
758326;9;1739;1904;0
758447;1;1414;4679;47
758594;5;27;6786;13
758783;10;9696;13509;31
759297;5;1874;11222;31
759582;2;3171;4265;24
759795;9;4093;3957;42
759977;3;5192;10962;29
760384;2;4737;1926;15
760481;7;6696;11815;19
760769;2;5358;1282;19
760840;7;3388;4406;19
760959;6;7498;3897;18
761060;8;6469;10734;18
761328;6;3803;2200;18
761410;5;3872;11267;35
761708;6;2803;2493;35
761800;3;6632;13481;38
762297;2;855;1105;15
762387;6;9209;14764;45
762720;7;357;9133;18
762944;5;6408;10487;16
763212;2;3215;5180;24
763435;3;8675;11859;15
763859;3;8266;7223;0
764155;6;3090;9985;38
764408;4;9204;4179;40
764558;6;9320;12514;40
764843;8;6955;7020;18
765026;4;5918;14494;19
765418;7;5223;14452;10
765755;8;5792;9903;8
765986;8;1493;6383;0
766143;7;452;9874;8
766376;8;2784;13460;8
766738;10;3754;7016;48
766989;10;2930;4420;0
767178;7;3323;14357;31
767553;3;8256;6022;48
767792;1;5321;5454;23
767965;2;7721;6543;17
768251;5;8287;2015;24
768312;4;3014;14797;14
768716;5;8168;9387;14
768973;9;227;14848;38
769570;7;1412;2071;25
769628;4;8541;13578;10
769996;7;3372;14842;10
770342;8;9739;10675;8
770616;1;3;14793;25
771062;3;354;5269;23
771266;2;8497;4378;15
771490;10;5038;8518;48
771826;7;3046;9425;31
772049;8;9023;9302;8
772285;4;6352;4170;19
772409;5;1134;5492;14
772561;2;784;3512;24
772744;9;1095;11182;42
773175;9;2250;9442;0
773539;9;6984;10498;0
773989;10;8698;14005;46
774521;5;3686;6660;31
774697;3;1798;10729;21
775101;4;4221;4317;20
775234;8;7803;1951;19
775305;1;9918;7840;25
775561;7;4020;7003;32
775737;5;6288;4095;16
775854;3;8836;14212;21
776401;8;4533;14945;39
776767;6;2490;10248;18
777021;5;1634;6088;35
777201;9;4387;13366;38
777744;6;4952;5555;28
777898;5;6241;12156;35
778219;9;8593;4226;38
778407;7;6642;14429;25
778751;5;7289;1754;16
778827;6;4953;8111;35
779045;2;1856;2003;45
779170;8;8839;3742;44
779302;2;8296;8994;44
779706;8;4056;6092;44
779866;6;1555;11369;18
780126;7;4190;1806;18
780200;1;2010;8760;32
780464;5;7014;9175;13
780716;9;4613;1321;38
780813;10;2924;11060;46
781239;7;4599;2987;31
781323;5;7304;9957;16
781555;5;3675;10186;0
781808;7;7;14743;16
782192;3;1679;11624;48
782646;6;3487;1634;38
782721;4;8555;2331;40
782793;7;2195;14854;10
783141;4;1260;13275;10
783533;10;7967;1814;42
783634;6;7378;9030;36
783871;1;5317;6944;44
784114;6;9815;5981;44
784287;2;373;5674;45
784556;9;1264;11039;42
785009;6;7069;2715;28
785102;5;2436;14527;35
785458;8;182;8525;18
785682;1;4788;2785;25
785785;3;5676;12100;23
786233;2;9587;6319;15
786531;6;7894;7498;45
786735;1;2808;7940;44
787006;6;4972;9968;44
787259;4;2347;9458;40
787518;7;1574;7368;10
787702;5;5056;8864;16
787927;8;1237;13401;18
788239;8;7261;14336;0
788581;7;6437;9981;8
788839;10;4448;4390;31
789036;3;6676;11701;40
789475;5;3663;5321;21
789623;2;9524;12232;24
790132;7;3382;14666;19
790485;2;350;3406;19
790637;3;1600;8961;15
790979;5;9786;14106;21
791322;4;2653;8293;14
791555;5;7704;7807;14
791761;2;2163;5208;24
792018;10;6186;3763;48
792201;8;6308;1792;48
792261;6;9745;6568;18
792437;10;2639;4347;36
792633;3;9393;10688;40
793063;7;3931;7561;48
793283;3;8050;4007;48
793465;6;3275;3703;38
793589;2;6634;10048;45
794033;9;8830;13147;42
794564;7;4124;5365;25
794718;1;1610;11597;32
795075;8;7038;12413;25
795382;6;3724;4326;18
795493;8;5655;1465;18
795536;7;959;10944;8
795816;10;1146;12604;31
796307;3;4678;7625;40
796619;8;8133;5156;39
796739;8;6980;6789;0
796922;1;4916;4160;25
797066;8;805;2356;25
797165;2;7878;10942;44
797613;4;6615;14336;10
798011;9;7488;3142;20
798179;1;3454;1908;47
798259;8;8455;2155;25
798329;4;5960;14787;19
798729;7;5419;14234;10
799101;3;3793;3309;48
799259;8;832;5558;39
799397;7;3752;10008;8
799633;8;4302;4972;8
799768;4;2258;8930;19
800017;5;8328;7871;14
800214;1;8360;4414;13
800385;6;2474;12191;44
800690;2;1536;8693;45
801083;6;7279;6550;45
801251;9;1025;3952;28
801449;10;8984;7859;46
801778;8;9295;11817;48
802071;6;3037;2304;18
802156;5;7001;9562;35
802379;5;3879;12704;0
802691;7;4962;13757;16
803052;3;9216;14390;48
803605;8;277;13168;39
803912;8;2793;14211;0
804282;3;4099;6963;39
804571;10;8424;5609;40
804772;10;804;8757;0
805116;5;1640;2336;31
805184;1;1321;7966;13
805444;7;2325;10182;32
805708;1;9498;7333;32
805950;7;290;14908;32
806308;2;595;10896;19
806763;7;1400;12415;19
807078;1;3535;2402;32
807147;1;1723;5976;0
807335;2;5102;10179;17
807762;7;3457;2304;19
807834;2;3203;11124;19
808327;10;4158;3195;48
808484;4;7627;5314;42
808646;1;717;11923;22
809010;3;3887;11823;23
809448;2;5028;6779;15
809737;1;9843;14338;17
810147;1;4156;2996;0
810233;1;872;11806;0
810594;10;6439;11386;23
811043;4;7061;12389;42
811389;8;3816;12854;19
811732;2;6602;8006;44
812077;5;7537;3740;24
812182;8;4488;2766;18
812266;4;4989;1650;19
812329;8;970;10795;19
812587;9;1114;13042;6
813127;5;6725;12220;38
813436;2;1145;13733;24
814034;10;1748;7272;48
814342;2;5423;1412;48
814399;2;9195;12819;0
814927;3;9933;13158;15
815426;9;8973;7258;29
815748;2;5206;8905;42
816150;6;3815;10752;45
816379;6;3554;14104;0
816720;4;2933;10493;40
817016;8;1563;7683;19
817234;3;1081;5162;39
817434;2;5088;7522;15
817750;3;126;14883;15
818321;8;5166;2691;39
818428;2;980;9378;44
818814;4;7319;3119;10
818916;8;8165;13672;19
819278;2;3070;5436;44
819515;7;9676;8485;19
819718;4;6935;4868;10
819867;3;8204;14796;20
820436;10;780;10163;40
820847;2;8573;7131;48
821133;2;4455;3879;0
821337;10;315;11368;48
821743;10;4729;5526;0
821972;5;8077;12698;31
822299;10;7965;12799;31
822788;5;7722;11440;31
823090;6;619;5795;35
823259;2;6417;5374;45
823484;4;8449;11923;10
823818;3;6590;13974;20
824366;7;4512;5694;48
824512;5;775;4543;16
824636;8;5902;10465;18
824919;3;9517;8789;39
825273;10;8742;12763;40
825760;5;2281;4173;31
825879;3;9270;13086;21
826386;8;1872;12029;39
826666;8;6173;10200;0
826923;4;4118;3725;19
827041;8;5316;14279;19
827393;4;5412;8351;19
827613;4;6580;14621;0
828008;2;5709;10779;10
828455;3;5757;8564;15
828801;10;2231;13196;40
829321;2;1281;13442;48
829878;7;8322;1178;19
829930;9;4107;13645;25
830461;8;2524;12298;6
830753;9;9777;11294;6
831194;8;5075;4854;6
831307;8;7387;2888;0
831383;7;3634;12318;8
831681;6;930;7303;18
831855;7;4077;6748;18
832017;8;3427;1587;8
832098;2;8705;4009;44
832274;3;8806;13529;15
832806;7;909;6196;48
832963;5;4338;11019;16
833238;8;1390;8768;18
833450;7;7732;5622;8
833610;1;5222;6611;32
833846;9;4508;4170;47
834013;8;5575;10942;6
834286;6;3131;7860;18
834490;10;8625;4514;36
834700;2;3464;11139;48
835156;4;692;13733;10
835538;9;7621;10738;20
835980;3;1877;1705;29
836081;10;1133;5464;40
836325;8;8191;9637;48
836598;10;2476;14128;48
837103;10;5793;13470;0
837627;4;4466;8880;42
837881;3;1801;10259;20
838286;6;8038;9087;38
838524;1;5643;7295;44
838746;5;4344;7769;13
838927;5;8546;13748;0
839265;8;4240;7775;18
839471;1;8634;6248;25
839667;2;3681;5190;17
839920;6;3143;7309;45
840114;3;1299;6387;38
840382;8;9304;12964;39
840690;9;6442;7504;6
840985;8;6825;11212;6
841265;4;2650;14600;19
841650;4;3282;6824;0
841850;3;8139;4085;20
842019;1;9782;4286;23
842142;1;145;11837;0
842504;10;2645;5553;23
842743;3;1021;1377;40
842822;9;5155;5020;29
843058;2;2178;3879;42
843258;8;1228;4548;44
843403;3;367;8733;39
843715;3;8861;1442;0
843782;2;6397;12184;15
844315;6;4588;1008;45
844382;2;1460;6089;45
844636;4;8773;12845;10
844975;4;6152;7499;0
845183;2;6432;13960;10
845766;5;4791;1220;24
845808;1;5599;7591;13
846048;3;2033;10656;23
846450;5;9668;12533;21
846777;6;4844;6459;35
846915;6;5403;8807;0
847148;2;343;13627;45
847711;1;6925;10686;17
848039;4;528;2432;22
848143;6;1958;6927;40
848336;2;1388;13811;45
848908;7;1859;5265;19
849047;2;6035;13452;19
849628;9;7267;12117;42
850120;7;2780;13422;25
850442;5;9105;11237;16
850704;5;772;1032;0
850728;5;207;7048;0
850916;2;2095;1582;24
850997;1;4224;10531;17
851345;9;8415;7156;47
851668;1;5957;7055;47
851895;8;6715;14452;25
852232;8;7758;9484;0
852471;5;5997;13881;18
852812;8;5533;3778;18
852908;7;6645;8514;8
853133;10;9211;6742;31
853414;3;8621;13990;40
853954;10;6823;13729;40
854491;9;281;12910;46
854994;8;3446;2472;6
855052;8;7676;9898;0
855283;8;5901;4823;0
855415;4;9084;9940;19
855717;6;1188;8524;40
855927;9;8844;9130;28
856279;9;7852;3299;0
856406;9;4686;1702;0
856492;4;9144;6181;20
856675;9;8174;8258;20
857018;7;4902;2920;25
857101;5;6762;4240;16
857216;7;7941;5430;16
857340;7;9259;7606;0
857538;9;1142;7993;25
857875;3;5258;10076;29
858256;5;9017;11369;21
858556;6;2769;13680;35
858866;8;63;13516;18
859181;8;1810;14031;0
859516;7;1352;10650;8
859807;3;1065;8470;48
860133;1;9503;9350;23
860448;9;7109;6078;47
860729;1;5428;8684;47
860978;1;9296;1640;0
861048;3;2000;1299;23
861115;4;2678;5606;20
861277;5;8025;6174;14
861437;7;6396;5944;16
861573;7;3357;5963;0
861728;2;2110;5449;19
861994;10;1244;1570;48
862099;2;1685;8825;48
862471;7;4609;14005;19
862821;10;298;2898;31
862956;5;1153;2743;31
863034;4;9884;14664;14
863434;5;4561;5722;14
863568;5;61;2682;0
863652;3;5958;1442;21
863752;7;8206;10268;48
863996;4;4558;6782;10
864197;1;6954;11730;22
864546;5;6747;5769;13
864705;2;8694;4349;24
864927;10;8227;11115;48
865355;5;1381;1734;31
865410;4;5770;1147;14
865451;7;5871;9419;10
865691;9;7979;11453;25
866170;5;2135;2717;38
866247;1;7922;10697;13
866575;4;7557;9037;22
866813;4;6983;2195;0
866911;6;747;12036;40
867186;7;8879;5666;18
867325;4;6339;8985;10
867572;2;6424;3709;10
867721;2;2291;13091;0
868245;2;9287;4511;0
868474;10;6059;13842;48
869009;3;7317;14143;40
869554;8;8280;10124;39
869834;2;8859;1168;44
869926;6;1682;12271;45
870226;3;8916;9832;38
870626;7;8950;1015;48
870668;6;119;9975;18
870926;2;459;3563;45
871117;10;2107;3376;48
871286;2;886;6705;48
871579;5;2932;9487;24
871821;3;1201;8823;21
872176;8;2156;8456;39
872379;9;6665;11366;6
872837;4;1069;14587;20
873231;2;8711;2660;10
873386;10;2409;14176;48
873941;2;3285;2700;48
874064;3;700;13850;15
874599;10;1292;8291;40
874936;3;4669;9191;40
875285;4;3154;7366;20
875498;8;1614;8293;19
875699;7;5906;1732;8
875747;8;2515;10748;8
876005;7;6055;2044;8
876052;7;1973;14239;0
876424;3;6212;1534;48
876502;1;7040;10725;23
876831;4;7066;7504;22
877039;7;3959;4595;10
877152;8;2426;12171;8
877480;2;2665;13320;44
878058;6;9161;12554;45
878344;8;2593;10078;18
878598;4;2614;13326;19
878968;8;7647;9718;19
879213;4;7396;14812;19
879613;2;6427;3099;10
879781;8;1618;3599;44
879883;6;4200;4319;18
879993;7;6576;1629;18
880047;5;7269;6852;16
880223;7;3871;12525;16
880533;9;9124;5173;25
880752;4;7053;3858;20
880873;8;365;3330;19
880957;9;3409;11432;6
881444;1;627;10712;47
881773;4;9703;8344;22
882013;9;6928;10098;20
882449;1;9174;6047;47
882635;5;7905;13192;13
882958;7;3624;10762;16
883211;8;8885;5920;8
883357;7;1890;10473;8
883627;10;6792;13853;31
884153;7;1891;3662;31
884268;10;2949;11354;31
884674;10;4646;10661;0
885091;6;6744;8825;36
885323;1;630;9414;44
885609;2;454;10679;17
886079;9;686;1648;42
886185;2;2560;2836;42
886299;2;981;1981;0
886394;3;4414;2970;15
886539;6;6760;11384;38
886782;6;6090;7385;0
886985;2;4697;14607;45
887612;9;8063;12260;42
888084;9;8389;2430;0
888206;6;1721;3832;28
888333;2;1761;5546;45
888555;2;6026;14366;0
889147;1;5953;4144;17
889288;4;8647;4844;22
889456;6;7571;6289;40
889630;4;9710;8629;40
889898;6;5420;7118;40
890068;8;6918;4991;18
890210;1;112;3273;25
890317;5;3947;2936;13
890417;10;8553;1123;31
890458;10;3006;9608;0
890850;2;8423;5400;48
891110;8;323;14847;44
891474;5;553;2835;18
891561;3;4535;1438;21
891613;3;9394;4686;0
891802;5;14;10007;21
892053;8;3968;4194;18
892169;6;7077;13366;18
892490;10;8606;2183;36
892599;7;3101;8461;31
892808;5;1341;2014;16
892893;9;9554;11171;38
893351;6;1500;9356;28
893589;3;7908;9914;38
893965;5;2800;5892;21
894124;3;6906;7454;21
894411;4;3068;7507;20
894619;7;6270;9898;10
894869;9;6682;4018;25
895062;5;9965;4059;38
895181;2;8144;2451;24
895299;7;2373;10537;19
895587;3;2937;2002;48
895699;10;5007;2155;40
895822;9;2256;5944;46
896098;1;5175;9093;47
896405;9;2427;3815;47
896590;5;9358;13750;38
896945;6;5844;7965;35
897133;8;7448;1243;18
897201;3;2500;14344;39
897754;10;7573;13308;40
898261;5;9464;10548;31
898523;7;6710;12977;16
898836;6;8315;6496;18
899019;1;160;2687;44
899119;10;8941;10340;23
899520;5;5815;1567;31
899581;2;5395;10666;24
900052;8;4204;8315;44
900254;7;6346;11796;8
900541;6;9392;12269;18
900803;6;1807;1573;0
900837;6;3123;1478;0
900905;10;9329;6418;36
901171;6;9942;7304;36
901345;8;6000;4823;18
901458;8;67;5282;0
901587;9;4884;10508;6
902012;4;1135;7554;20
902251;6;6920;5343;40
902403;3;443;11681;38
902869;7;7384;2953;48
902985;3;929;3840;48
903171;7;487;6944;48
903361;1;2458;13867;32
903802;6;4050;5647;44
903958;5;8760;10000;35
904215;2;8140;12348;24
904726;1;966;14828;17
905167;2;1706;14706;17
905756;2;650;7272;0
906057;4;153;11754;10
906407;6;8195;8244;40
906583;6;4843;13636;0
906914;4;9567;3613;40
907010;4;7424;9723;0
907285;8;6560;5904;19
907441;5;6789;10952;18
907714;8;1198;4784;18
907851;1;5738;10770;25
908206;9;3972;3576;47
908350;8;4037;12154;6
908652;4;3621;12367;19
909018;6;8466;14865;40
909371;10;6418;2616;36
909465;10;2804;11803;0
909918;5;8510;1651;31
909973;7;690;7875;16
910200;3;6470;12204;48
910675;8;144;2072;39
910742;5;1402;12078;18
911037;4;7485;4837;14
911175;7;5351;1125;10
911249;3;4267;1643;48
911346;6;6332;13549;38
911653;7;9135;10689;18
911896;7;3893;13709;0
912239;10;3656;13465;31
912743;1;5040;3567;23
912892;9;4292;12017;47
913375;4;1781;11951;20
913730;6;4495;7990;40
913918;8;5232;3083;18
914009;4;9709;12150;19
914349;3;6007;9192;20
914698;4;8032;2907;20
914785;2;6911;12631;10
915291;2;3325;8803;0
915668;5;375;12775;24
915987;3;4478;7688;21
916300;6;6830;10477;38
916541;8;2577;9282;18
916776;4;7649;14750;19
917187;1;6468;9642;22
917507;6;884;14295;44
917840;9;1938;4260;28
918024;4;9682;14666;20
918430;3;6971;3548;20
918605;7;5558;5023;48
918738;6;7345;8332;18
918951;5;1061;5549;35
919112;10;7544;3291;31
919276;9;8977;5902;46
919549;10;7258;4638;46
919763;2;9159;6899;48
920049;4;6919;3531;10
920156;5;8635;3100;14
920267;9;8238;9099;38
920664;1;5410;13584;47
921085;7;8429;8774;32
921333;3;8695;3106;48
921464;4;870;8288;20
921693;2;5143;7527;10
922014;7;8801;2470;19
922081;4;99;4326;10
922205;2;359;7295;10
922516;7;6272;3673;19
922648;3;253;10305;48
923037;4;7752;6159;20
923240;6;5097;7356;40
923432;5;5574;9167;35
923660;4;6243;4285;14
923783;7;5802;8862;10
924001;5;4465;4413;16
924125;3;1945;10119;21
924510;1;6857;9812;23
924835;6;4595;1232;44
924907;2;6808;4499;45
925102;3;6877;6398;15
925352;5;6347;4960;21
925481;1;4034;9276;13
925760;5;3112;9364;13
925978;5;8775;14602;0
926353;6;3979;8422;35
926551;7;111;4795;18
926660;7;5176;1693;0
926707;8;9665;4519;8
926861;10;8688;5363;48
927101;8;4463;6609;48
927274;4;7604;5242;19
927454;10;2054;8736;42
927806;3;4722;8238;40
928140;8;8447;10758;39
928430;3;5628;2495;39
928549;9;7814;5164;29
928776;6;9684;6418;28
928953;4;4881;5024;40
929096;2;2003;2670;10
929218;3;3449;4516;15
929395;2;1596;13644;15
929956;3;4663;8641;15
930304;8;4374;2148;39
930354;8;4329;6205;0
930505;9;6281;7406;6
930818;6;3000;10079;28
931069;10;1674;10691;36
931497;9;5987;11386;46
931941;8;8600;8134;6
932179;10;1864;11162;48
932601;1;3229;8546;23
932893;9;654;11406;47
933357;7;9040;4640;25
933473;4;4489;9052;10
933722;7;7648;1471;10
933764;8;3191;5436;8
933897;9;628;7011;6
934214;1;2103;5900;47
934415;7;6690;11293;32
934688;5;4405;12835;16
935011;2;4657;14782;24
935603;2;1241;9466;0
936030;10;1309;10447;48
936440;6;4725;1016;36
936507;2;4794;14510;45
937088;2;7644;6427;0
937390;8;3167;6090;44
937550;6;994;5226;18
937702;4;5291;1307;40
937756;8;1747;10205;19
938038;2;3638;7395;44
938349;3;632;1241;15
938414;4;5261;10306;20
938696;2;181;3718;10
938855;4;2263;6828;10
939075;6;895;4216;40
939209;1;9846;9145;44
939518;9;4296;14196;47
940070;8;6295;11134;6
940337;7;5486;14036;8
940688;1;7368;12590;32
941080;7;7376;9452;32
941305;4;1247;1060;10
941375;10;3696;8248;42
941710;3;8585;5284;40
941928;9;1601;9977;29
942337;7;2595;8712;25
942554;2;8274;9015;19
942959;8;8439;9415;44
943184;9;1019;8855;6
943550;7;1189;8070;25
943750;5;9506;8990;16
943974;4;2191;6066;14
944174;6;4380;13294;40
944497;4;7559;13313;40
944858;2;7597;12434;10
945400;8;5449;3882;44
945530;3;9615;8974;39
945891;10;7788;3816;40
946028;10;8136;3208;0
946183;3;9602;6841;40
946476;7;2463;3362;48
946553;7;2545;8406;0
946753;8;4894;6847;8
946931;6;1488;12896;18
947224;7;6617;3079;18
947325;10;2200;10607;31
947746;4;7246;11979;42
948072;2;8011;6856;10
948366;7;2631;5353;19
948507;2;9798;5390;19
948747;5;1111;1698;24
948825;9;6824;1878;38
948940;2;2934;5890;42
949224;10;9910;11835;48
949670;1;782;3774;23
949822;6;6776;3385;44
949939;1;7933;13279;44
950341;4;2912;4154;22
950493;10;6149;8696;42
950850;9;7164;10758;46
951270;8;1983;10348;6
951550;3;8187;1327;39
951627;9;9852;9569;29
952034;5;8120;5181;38
952173;8;5768;4241;18
952291;4;3506;14642;19
952687;2;3147;12811;10
953210;4;1179;13880;10
953590;5;9953;11545;14
953897;9;1898;13718;38
954431;8;7774;12171;6
954740;1;2964;4680;25
954874;1;6812;2905;0
954980;10;4301;3691;23
955158;9;3783;1352;46
955239;3;4623;8989;29
955600;8;5944;4662;39
955757;10;5956;7100;48
956042;5;451;9776;31
956308;9;925;5942;38
956543;8;588;3559;6
956651;1;8558;6113;25
956839;5;3973;3132;13
956936;2;220;5600;24
957179;7;3714;3900;19
957286;6;722;5008;18
957429;10;3063;4506;36
957636;9;3515;1396;46
957690;9;8054;6544;0
957980;5;8845;1033;38
958018;1;3259;3011;13
958130;8;6538;6349;25
958326;10;68;13824;48
958820;10;87;2287;0
958948;9;1700;3191;46
959117;10;711;10777;46
959548;9;8996;7936;46
959854;9;8323;3732;0
960045;1;6505;2401;47
960161;9;7987;8293;47
960518;5;2432;1214;38
960560;1;3590;7089;13
960785;4;4061;11597;22
961110;8;6454;8797;19
961315;8;3637;14046;0
961650;7;5361;12847;8
961974;1;2822;14081;32
962394;2;1517;10936;17
962842;4;5966;11371;10
963152;2;1318;10315;10
963580;3;2957;6437;15
963833;1;1718;3523;23
963957;10;7451;7242;23
964264;2;1608;14768;48
964879;5;4469;14241;24
965232;3;5436;1853;21
965320;5;7359;4712;21
965448;8;2851;2736;18
965520;7;5914;5812;8
965678;9;6491;3419;25
965839;3;217;14944;29
966402;9;4694;10930;29
966865;2;1284;12829;42
967421;9;5421;5652;42
967645;8;996;3398;6
967743;6;3850;6959;18
967910;7;8810;13438;18
968248;1;4858;10923;32
968584;3;847;8490;23
968888;3;1632;10714;0
969271;3;820;6758;0
969533;4;3995;10181;20
969823;1;7323;13654;22
970236;4;339;5801;22
970409;3;5665;1402;20
970489;9;8026;3193;29
970641;3;8901;2123;29
970746;9;4028;8539;29
971075;9;9237;5412;0
971326;2;5634;1254;42
971421;8;3704;6184;44
971583;5;1515;4355;18
971703;8;9345;3952;18
971813;6;4072;12753;18
972085;6;8758;8522;0
972311;1;4557;13724;44
972727;10;4968;2103;23
972834;7;7392;6954;31
973003;4;826;4501;10
973141;8;9922;12237;19
973434;7;1691;7644;8
973616;8;9480;10507;8
973879;5;5253;4674;18
974023;6;1548;13231;35
974341;10;8782;7176;36
974621;1;6054;8813;23
974898;8;9868;9709;25
975168;2;53;9957;44
975584;1;6649;6855;17
975802;4;9298;2163;22
975873;5;2670;7991;14
976073;4;9288;5302;14
976233;9;5813;9841;20
976654;2;381;8940;42
977029;1;6975;12320;17
977404;3;565;14060;23
977955;7;8891;1202;48
978015;1;2340;3461;32
978161;9;7083;4317;47
978353;7;2030;7973;25
978566;10;3654;1665;31
978666;3;6484;4908;40
978862;4;9002;1972;20
978934;9;9145;2083;20
979053;5;3804;8748;38
979292;6;7039;10210;35
979546;10;8225;1667;36
979637;5;7547;11750;31
979911;5;6660;5752;0
980061;7;8145;7918;16
980260;2;871;1136;19
980316;4;2160;9036;10
980564;2;3054;1548;10
980626;2;8056;3790;0
980820;9;8281;4828;42
981006;9;2839;11536;0
981470;4;9234;14932;20
981873;7;8235;2107;10
981921;7;9477;1211;0
981980;10;4585;11212;31
982427;9;4606;6016;46
982679;4;8964;12238;20
983016;5;3241;9613;14
983253;1;6145;8615;13
983522;4;6379;6550;22
983715;3;4109;7889;20
984018;5;4681;14069;21
984360;4;7903;9269;14
984614;7;4682;14762;10
984969;2;4920;10482;19
985437;10;6848;1474;48
985532;4;1227;12118;42
985893;10;43;6304;42
986142;1;1819;1267;23
986201;4;1717;3797;22
986343;10;5860;12191;42
986815;6;5446;13836;36
987128;8;3465;4949;18
987288;2;7018;11261;44
987756;1;4877;4909;17
987914;2;3664;10166;17
988369;10;7118;8620;48
988708;7;8021;8542;31
988928;9;3527;11833;25
989426;2;902;2625;42
989550;7;5803;14592;19
989930;3;392;13467;48
990440;9;605;9193;29
990823;3;6474;12317;29
991283;4;9356;9779;20
991561;9;1471;4282;20
991746;4;7806;6222;20
991929;8;8671;9146;19
992181;3;5417;1465;39
992249;2;1661;6440;15
992555;10;2171;5021;48
992783;8;9822;12066;48
993112;10;662;9036;48
993477;4;3870;9165;42
993739;9;9591;10347;20
994183;10;4461;9205;46
994554;4;162;11561;42
994901;10;4898;3412;42
995069;9;1269;10509;46
995499;7;6169;13795;25
995832;2;4954;2840;19
995965;7;7108;5477;19
996109;2;8828;7238;19
996423;5;8051;4747;24
996552;8;5314;2102;18
996607;9;3715;4848;6
996823;3;1387;4134;29
996992;5;4238;10444;21
997248;1;6262;8220;13
997530;9;6088;11860;47
998016;3;9828;4670;29
998223;10;238;13450;40
998740;6;320;7696;36
998904;6;3744;11137;0
999176;5;7882;9177;35
999421;10;3633;13519;31
999946;4;3503;1503;42
1000008;1;5838;13633;22
1000445;9;7398;8475;47
1000771;9;4766;4012;0
1000932;8;7367;2675;6
1001039;2;4597;3238;44
1001179;4;4399;1492;10
1001241;1;117;7981;22
1001493;3;5698;12699;23
1001986;8;8681;12800;39
1002303;4;3606;13180;19
1002692;10;6268;3699;42
1002848;1;8722;14928;23
1003298;3;8575;12360;23
1003740;3;5839;11580;0
1004177;1;4259;6382;23
1004392;7;2342;7530;32
1004564;7;8398;9897;0
1004821;1;6997;14546;32
1005260;3;6062;13813;23
